car_id,name,km_driven,transmission,owner,mileage,engine,max_power,torque
Car ID3462,Mercedes-Benz E-Class E 250 Elegance,80000,Automatic,Second Owner,10.93 kmpl,2497 CC,204 bhp,245Nm@ 5000rpm
Car ID3463,Hyundai Santro GLS I - Euro II,100000,Manual,Second Owner,,,,
Car ID3464,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,19000,Manual,First Owner,23.0 kmpl,1498 CC,98.96 bhp,205Nm@ 1750-3250rpm
Car ID3465,Hyundai i20 Sportz Option 1.4 CRDi,40000,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
Car ID3466,Mahindra Scorpio S10 7 Seater,52269,Manual,First Owner,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm
Car ID3467,Maruti Omni LPG CARGO BSIII W IMMOBILISER,170000,Manual,Second Owner,10.9 km/kg,796 CC,32.8 bhp,57Nm@ 2500rpm
Car ID3468,Maruti Omni E 8 Str STD,140000,Manual,First Owner,,,,
Car ID3469,Maruti Omni E 8 Str STD,170000,Manual,Second Owner,,,,
Car ID3470,Hyundai i20 Magna,60000,Manual,Third Owner,18.5 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm"
Car ID3471,Honda Amaze i-VTEC Privilege Edition,15780,Manual,First Owner,17.8 kmpl,1198 CC,86.7 bhp,109Nm@ 4500rpm
Car ID3472,Hyundai Verna 1.6 SX,106000,Manual,First Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
Car ID3473,Volkswagen Vento Diesel Highline,80000,Manual,Third Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm
Car ID3474,Hyundai i20 Active 1.4 SX Dual Tone,74000,Manual,Second Owner,21.19 kmpl,1396 CC,88.73 bhp,219.66nm@ 1500-2750rpm
Car ID3475,Maruti Ertiga VDI,35000,Manual,Second Owner,25.47 kmpl,1248 CC,88.50 bhp,200Nm@ 1750rpm
Car ID3476,Hyundai Verna 1.6 SX CRDi (O),70000,Manual,Third Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
Car ID3477,Maruti Ciaz ZDi,60000,Manual,First Owner,26.21 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
Car ID3478,Ford Figo 1.2P Titanium MT,50000,Manual,Second Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm
Car ID3479,Hyundai i10 Sportz,80000,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm
Car ID3480,Tata Indigo CS eGLX BS IV,90000,Manual,Second Owner,15.64 kmpl,1193 CC,64.08 bhp,100Nm@ 2700rpm
Car ID3481,Renault Duster 110PS Diesel RxZ,114000,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm
Car ID3482,Hyundai i20 Magna,100000,Manual,First Owner,18.5 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm"
Car ID3483,Hyundai i20 1.4 CRDi Asta,100000,Manual,Second Owner,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm
Car ID3484,Hyundai i10 Sportz,80000,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm
Car ID3485,Maruti Alto LXi,35000,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID3486,Tata Manza Aura (ABS) Quadrajet BS IV,79000,Manual,First Owner,21.12 kmpl,1248 CC,88.8 bhp,200Nm@ 1750-3000rpm
Car ID3487,Hyundai i20 Asta 1.2,2360457,Manual,Second Owner,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm
Car ID3488,Volkswagen Vento Diesel Highline,120000,Manual,Third Owner,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm
Car ID3489,Tata Tigor 1.2 Revotron XT,10000,Manual,First Owner,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
Car ID3490,Mahindra XUV500 W8 AWD,150000,Manual,Second Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
Car ID3491,Nissan Micra XE,110000,Manual,First Owner,18.06 kmpl,1198 CC,75 bhp,104Nm@ 4000rpm
Car ID3492,Maruti Alto 800 VXI,10000,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm
Car ID3493,Maruti Wagon R LXI LPG BSIV,70000,Manual,Second Owner,26.2 km/kg,998 CC,58.2 bhp,77Nm@ 3500rpm
Car ID3494,Tata Indica Vista TDI LX,46000,Manual,First Owner,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm
Car ID3495,Hyundai Accent GLS,120000,Manual,Fourth & Above Owner,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)"
Car ID3496,Maruti Swift VDI,108800,Manual,Third Owner,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID3497,Hyundai i10 Sportz Option,70000,Manual,Second Owner,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm
Car ID3498,Mahindra Scorpio S3 9 Seater BSIV,35000,Manual,First Owner,15.4 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm
Car ID3499,Ford Figo Diesel EXI,72000,Manual,First Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm
Car ID3500,Renault KWID RXL,40000,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm
Car ID3501,Mahindra Bolero 2011-2019 ZLX BSIII,120000,Manual,Third Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm
Car ID3502,Chevrolet Spark 1.0 LS,35000,Manual,First Owner,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm
Car ID3503,Hyundai Elite i20 Magna Plus BSIV,12500,Manual,First Owner,18.6 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm
Car ID3504,Hyundai Grand i10 Magna,80000,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm
Car ID3505,Renault KWID RXT,210000,Manual,Second Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm
Car ID3506,Maruti Swift Dzire VDI,100000,Manual,Second Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
Car ID3507,Hyundai Santro Xing GL Plus,110000,Manual,Second Owner,17.92 kmpl,1086 CC,62.1 bhp,96.1Nm@ 3000rpm
Car ID3508,Mahindra Bolero Power Plus ZLX,103000,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm
Car ID3509,Maruti Wagon R LXI Minor,577414,Manual,Second Owner,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm
Car ID3510,Maruti Alto LX,100000,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm
Car ID3511,Honda Amaze S AT i-Vtech,45000,Automatic,First Owner,15.5 kmpl,1198 CC,86.7 bhp,109Nm@ 4500rpm
Car ID3512,Honda Amaze S AT i-Vtech,45000,Automatic,First Owner,15.5 kmpl,1198 CC,86.7 bhp,109Nm@ 4500rpm
Car ID3513,Honda Brio S MT,40000,Manual,Third Owner,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm
Car ID3514,Mahindra Bolero 2011-2019 Plus AC,200000,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1440-2200rpm
Car ID3515,Hyundai EON Magna Plus,100000,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm
Car ID3516,Maruti Omni 8 Seater BSII,120000,Manual,Second Owner,19.7 kmpl,796 CC,35 bhp,6.1kgm@ 3000rpm
Car ID3517,Jaguar XE 2016-2019 2.0L Diesel Prestige,9000,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm
Car ID3518,Lexus ES 300h,20000,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm
Car ID3519,Jaguar XF 2.0 Diesel Portfolio,45000,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm
Car ID3520,Tata Safari Storme EX,110000,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm
Car ID3521,Volvo XC40 D4 Inscription BSIV,20000,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,400Nm
Car ID3522,Toyota Camry 2.5 Hybrid,68089,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm
Car ID3523,Maruti Wagon R LXI,58343,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm
Car ID3524,Maruti Baleno Alpha 1.3,38817,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID3525,Honda Jazz VX,56494,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm
Car ID3526,Toyota Innova 2.5 VX (Diesel) 7 Seater,79328,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm
Car ID3527,Maruti Swift AMT VVT VXI,5621,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID3528,Toyota Etios VX,25538,Manual,First Owner,16.78 kmpl,1496 CC,88.73 bhp,132Nm@ 3000rpm
Car ID3529,Maruti Swift AMT ZXI,69779,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID3530,Hyundai Grand i10 1.2 CRDi Sportz,56290,Manual,First Owner,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm
Car ID3531,BMW X4 M Sport X xDrive20d,7500,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
Car ID3532,BMW X4 M Sport X xDrive20d,8500,Automatic,First Owner,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm
Car ID3533,Honda Amaze V CVT Petrol BSIV,7032,Automatic,First Owner,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm
Car ID3534,Skoda Rapid 1.6 MPI AT Elegance,11000,Automatic,First Owner,14.3 kmpl,1598 CC,103.5 bhp,153Nm@ 3800rpm
Car ID3535,Volvo V40 D3 R-Design,2000,Automatic,First Owner,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm
Car ID3536,Tata Zest Quadrajet 1.3 XM,100000,Manual,First Owner,23.0 kmpl,1248 CC,88.7 bhp,200Nm@ 1750-3000rpm
Car ID3537,Hyundai i20 Magna Optional 1.4 CRDi,40000,Manual,First Owner,21.9 kmpl,1396 CC,88.8 bhp,219.7Nm@ 1500-2750rpm
Car ID3538,Mahindra Thar CRDe,15000,Manual,Second Owner,16.55 kmpl,2498 CC,105 bhp,247Nm@ 1800-2000rpm
Car ID3539,Maruti Ignis 1.2 AMT Zeta BSIV,15000,Automatic,First Owner,20.89 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID3540,Maruti Baleno Alpha 1.2,10000,Manual,Second Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm
Car ID3541,Tata Indica Vista Quadrajet VX,90000,Manual,First Owner,22.3 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm
Car ID3542,Mahindra Bolero Power Plus LX,80000,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm
Car ID3543,Mitsubishi Pajero Sport 4X4,39000,Manual,First Owner,13.5 kmpl,2477 CC,175.56 bhp,400Nm@ 2000-2500rpm
Car ID3544,Tata Indica V2 DLE BSIII,60000,Manual,Second Owner,17.88 kmpl,1396 CC,52.8 bhp,85Nm@ 2500rpm
Car ID3545,Mahindra XUV500 W6 2WD,28000,Manual,Second Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
Car ID3546,Ford Figo Petrol EXI,90000,Manual,Second Owner,15.6 kmpl,1196 CC,70 bhp,102Nm@ 4000rpm
Car ID3547,Honda Civic 1.8 (E) MT,80000,Manual,Third Owner,13.5 kmpl,1799 CC,130 bhp,172Nm@ 4300rpm
Car ID3548,Maruti Zen Estilo LX BSIV,35000,Manual,First Owner,19.0 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
Car ID3549,Toyota Corolla Altis Diesel D4DG,185000,Manual,Second Owner,21.43 kmpl,1364 CC,87.2 bhp,205Nm@ 1800-2800rpm
Car ID3550,Fiat Punto 1.2 Active,110000,Manual,Second Owner,15.7 kmpl,1172 CC,67 bhp,96Nm@ 2500rpm
Car ID3551,Fiat Avventura Power Up 1.3 Active,100000,Manual,First Owner,20.5 kmpl,1248 CC,91.72 bhp,209Nm@ 2000rpm
Car ID3552,Honda City 2017-2020 GXi,110000,Manual,Second Owner,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)"
Car ID3553,Skoda Laura Ambiente,100000,Manual,Second Owner,17.5 kmpl,1896 CC,106 bhp,"25.5@ 1,900(kgm@ rpm)"
Car ID3554,Skoda Laura Ambiente 1.9 PD,110000,Manual,Second Owner,17.5 kmpl,1896 CC,106 bhp,"25.5@ 1,900(kgm@ rpm)"
Car ID3555,Ford Fiesta 1.4 ZXi TDCi ABS,130000,Manual,Second Owner,17.8 kmpl,1399 CC,68 bhp,"16.3@ 2,000(kgm@ rpm)"
Car ID3556,Hyundai Santro Xing XS eRLX Euro II,68300,Manual,Third Owner,,,,
Car ID3557,Hyundai Creta 1.6 SX,27000,Manual,First Owner,15.8 kmpl,1591 CC,121.3 bhp,151Nm@ 4850rpm
Car ID3558,Maruti Baleno Zeta Automatic,9000,Automatic,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm
Car ID3559,Hyundai i20 Magna Optional 1.4 CRDi,40000,Manual,First Owner,21.9 kmpl,1396 CC,88.8 bhp,219.7Nm@ 1500-2750rpm
Car ID3560,Maruti Ignis 1.2 AMT Zeta BSIV,19000,Automatic,Second Owner,20.89 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID3561,Maruti Wagon R VXI 1.2,10000,Manual,First Owner,20.52 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID3562,Tata Indigo CR4,100000,Manual,First Owner,23.57 kmpl,1396 CC,70 bhp,140Nm@ 1800-3000rpm
Car ID3563,Maruti Wagon R AMT VXI,20000,Automatic,First Owner,20.51 kmpl,998 CC,67 bhp,90Nm@ 3500rpm
Car ID3564,Hyundai EON Era,35000,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm
Car ID3565,Mahindra Thar CRDe,15000,Manual,Second Owner,16.55 kmpl,2498 CC,105 bhp,247Nm@ 1800-2000rpm
Car ID3566,Maruti Ignis 1.2 AMT Zeta BSIV,15000,Automatic,First Owner,20.89 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID3567,Hyundai i20 Sportz 1.4 CRDi,70000,Manual,Second Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
Car ID3568,Maruti Vitara Brezza ZDi Plus Dual Tone,70000,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
Car ID3569,Maruti Baleno Alpha 1.2,10000,Manual,Second Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm
Car ID3570,Maruti Swift VDI Optional,47000,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID3571,Tata Indica Vista Quadrajet VX,90000,Manual,First Owner,22.3 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm
Car ID3572,Mahindra Bolero Power Plus LX,80000,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm
Car ID3573,Mitsubishi Pajero Sport 4X4,39000,Manual,First Owner,13.5 kmpl,2477 CC,175.56 bhp,400Nm@ 2000-2500rpm
Car ID3574,Hyundai Grand i10 CRDi Sportz,53000,Manual,First Owner,24.0 kmpl,1120 CC,70 bhp,160Nm@ 1500-2750rpm
Car ID3575,Maruti Swift Dzire VDI,105000,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID3576,Toyota Innova 2.5 EV PS 8 STR BSIV,121941,Manual,First Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm)
Car ID3577,Tata Tiago 1.2 Revotron XZ,15000,Manual,First Owner,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
Car ID3578,Mahindra Xylo D2 BSIV,100000,Manual,First Owner,14.0 kmpl,2489 CC,95 bhp,220Nm at 1400-2600 rpm
Car ID3579,Renault Duster 85PS Diesel RxL Optional with Nav,152186,Manual,Second Owner,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm
Car ID3580,Hyundai i10 Magna,82246,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm
Car ID3581,Maruti Swift VXI Optional,20000,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID3582,Maruti Swift Dzire ZDI,40000,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm
Car ID3583,Toyota Innova 2.5 GX 8 STR BSIV,89580,Manual,Second Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm)
Car ID3584,Toyota Innova 2.5 VX 7 STR,250000,Manual,Second Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm)
Car ID3585,Toyota Innova 2.5 V Diesel 7-seater,250000,Manual,Second Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm)
Car ID3586,Ford Figo 1.2P Titanium MT,2789,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm
Car ID3587,Ford Freestyle Titanium Plus Diesel,35278,Manual,First Owner,23.8 kmpl,1499 CC,98.97 bhp,215nm@ 1750-2500rpm
Car ID3588,Ford Freestyle Titanium Diesel,2860,Manual,First Owner,23.8 kmpl,1499 CC,98.97 bhp,215nm@ 1750-2500rpm
Car ID3589,Toyota Innova 2.5 VX 7 STR,200000,Manual,First Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm)
Car ID3590,Mahindra KUV 100 G80 K4 Plus,20000,Manual,First Owner,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm
Car ID3591,Hyundai Getz 1.1 GVS,60000,Manual,Third Owner,15.0 kmpl,1086 CC,66.6 bhp,"10.4@ 3,200(kgm@ rpm)"
Car ID3592,Toyota Etios VXD,100000,Manual,Second Owner,23.59 kmpl,1364 CC,67.1 bhp,170Nm@ 1800-2400rpm
Car ID3593,Ford Figo Diesel Titanium,78562,Manual,First Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm
Car ID3594,Hyundai Verna 1.6 SX,96000,Manual,Fourth & Above Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
Car ID3595,Hyundai Verna 1.6 SX,96000,Manual,Fourth & Above Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
Car ID3596,Maruti 800 EX BSII,36088,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm
Car ID3597,Hyundai i20 Sportz 1.4 CRDi,50000,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
Car ID3598,Toyota Etios Liva GD SP,100000,Manual,First Owner,,,,
Car ID3599,Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,40000,Manual,First Owner,25.1 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
Car ID3600,Datsun GO T Option,10000,Manual,First Owner,19.02 kmpl,1198 CC,67.05 bhp,104Nm@ 4000rpm
Car ID3601,Maruti Swift Vdi BSIII,60000,Manual,Second Owner,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm
Car ID3602,Hyundai i20 Active SX Petrol,10000,Manual,First Owner,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm
Car ID3603,Maruti Ertiga ZDI Plus,10000,Manual,First Owner,25.47 kmpl,1248 CC,88.50 bhp,200Nm@ 1750rpm
Car ID3604,Hyundai Verna 1.6 SX CRDi (O),35000,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
Car ID3605,Hyundai Santa Fe 2WD MT,80000,Manual,First Owner,14.74 kmpl,2199 CC,194.3 bhp,420.7Nm@ 1800-2500rpm
Car ID3606,Mahindra XUV500 W11 BSIV,28000,Manual,First Owner,15.1 kmpl,2179 CC,152.87 bhp,360Nm@ 1750-2800rpm
Car ID3607,Ford Figo Aspire 1.5 TDCi Sports Edition,35000,Manual,First Owner,24.29 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm
Car ID3608,Jeep Compass 2.0 Limited 4X4,32000,Manual,First Owner,16.3 kmpl,1956 CC,170 bhp,350Nm@ 1750-2500rpm
Car ID3609,Maruti Wagon R LXI,40000,Manual,First Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
Car ID3610,Hyundai Verna 1.6 SX CRDi (O),35000,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm
Car ID3611,Renault KWID RXL,10000,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm
Car ID3612,Mahindra XUV500 W11 AT BSIV,25000,Automatic,Second Owner,15.1 kmpl,2179 CC,152.87 bhp,360Nm@ 1750-2800rpm
Car ID3613,Maruti Alto K10 VXI,50000,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm
Car ID3614,Maruti Swift Dzire Zdi BSIV,129000,Manual,First Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm
Car ID3615,Mahindra XUV500 AT W10 FWD,100000,Automatic,Second Owner,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm
Car ID3616,Maruti Alto 800 LXI,30000,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm
Car ID3617,Tata Nexon 1.2 Revotron XM,28000,Manual,Second Owner,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm
Car ID3618,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,60000,Manual,First Owner,23.65 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm
Car ID3619,Mahindra Verito 1.6 G6 Executive BSIII,70000,Manual,First Owner,13.87 kmpl,1598 CC,86 bhp,128Nm@ 3100rpm
Car ID3620,Tata Indica Vista TDI LX,110000,Manual,First Owner,19.1 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm
Car ID3621,Maruti Eeco 5 Seater AC BSIV,10000,Manual,First Owner,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm
Car ID3622,Hyundai Verna CRDi SX ABS,110000,Manual,Second Owner,18.1 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)"
Car ID3623,Maruti Swift Ldi BSIV,100000,Manual,Second Owner,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm
Car ID3624,Mahindra Scorpio VLX 2WD BSIII,120000,Manual,Second Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm
Car ID3625,Hyundai Xcent 1.2 Kappa AT SX Option,60000,Automatic,First Owner,16.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm
Car ID3626,Mahindra Scorpio LX 2.6 Turbo,110000,Manual,Third Owner,10.5 kmpl,2609 CC,120 bhp,290Nm@ 1800-2800rpm
Car ID3627,Hyundai Santro Xing XL,64000,Manual,First Owner,,,,
Car ID3628,Maruti Celerio VXI,10000,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm
Car ID3629,Maruti Baleno Zeta 1.2,35000,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm
Car ID3630,Tata Tigor 1.2 Revotron XZ Option,23000,Manual,First Owner,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm
Car ID3631,Maruti Swift VDI,15000,Manual,Second Owner,28.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID3632,Mahindra TUV 300 Plus P4 BSIV,20000,Manual,First Owner,18.49 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm
Car ID3633,Mahindra Bolero SLX 2WD,90000,Manual,First Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm
Car ID3634,Mahindra Bolero SLX 2WD,90000,Manual,First Owner,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm
Car ID3635,Hyundai i20 Sportz 1.4 CRDi,80000,Manual,First Owner,21.9 kmpl,1396 CC,88.76 bhp,219.6Nm@ 1750-2750rpm
Car ID3636,Hyundai Grand i10 Sportz,50000,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm
Car ID3637,Tata Indica DLS,50000,Manual,Second Owner,,,,
Car ID3638,Tata Indica Vista TDI LX,185000,Manual,Second Owner,19.4 kmpl,1405 CC,70 bhp,135.4Nm@ 2500rpm
Car ID3639,Maruti Swift VXI,40000,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm
Car ID3640,Renault KWID 1.0 RXT Optional,30000,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm
Car ID3641,Tata Indigo CS eLX BS IV,120000,Manual,First Owner,23.03 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm
Car ID3642,Maruti Wagon R VXI BS IV,500000,Manual,Second Owner,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm
Car ID3643,Mahindra Scorpio Intelli Hybrid S6 Plus,46000,Manual,First Owner,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm
Car ID3644,Toyota Fortuner 3.0 Diesel,120000,Manual,First Owner,11.5 kmpl,2982 CC,171 bhp,343Nm@ 1400-3400rpm
Car ID3645,Mahindra Scorpio S2 9 Seater,80000,Manual,First Owner,15.4 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm
Car ID3646,Hyundai i20 Magna 1.4 CRDi,90000,Manual,Second Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
Car ID3647,Mahindra Scorpio S2 9 Seater,90000,Manual,First Owner,15.4 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm
Car ID3648,Hyundai Santro Xing XL,80000,Manual,Second Owner,,,,
Car ID3649,Maruti Swift VDI BSIV,70000,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm
Car ID3650,Hyundai Xcent 1.1 CRDi Base,91000,Manual,Third Owner,24.4 kmpl,1120 CC,71 bhp,180.4Nm@ 1750-2500rpm
Car ID3651,Hyundai i20 Sportz Option 1.4 CRDi,90000,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm
